# G2 耦合逐轮探针　2026-09-23 10:18:16　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtF6　args mode=long max=120 segfine=1
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 120，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.0005 A　Picard 0.0001 K　Bvp 5E-05 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
13	155.3	0.048394963530199675	0.06275313652690784	1.736045397219964	2.2511080881520167	35.87243941482936	0.35	12	0	0	4	5.413040546997081	2.725180640255985	-0.13981328215507152	1213.6079420768306	1149.0316515945915	1115.684603185038	1077.7257562492744	1114.6815189474487	1065.416169229984	1024.372702284233	1065.05017206003	1047.274819359744	0.45049536002459334	1.1346708037019457	-0.13981328215507152	-0.0985097073227754
14	161.4	0.12905872763371917	0.06901189173800049	4.629650267489855	2.475624306103409	35.872430732691235	0.35	13	0	0	4	5.413039072886022	2.723794891562193	-0.13497014181882866	1213.6086126568152	1149.0315426113102	1115.5600247579964	1077.729977418841	1114.552460219815	1065.437953259633	1024.3752644959256	1065.0702907453174	1047.2762051084378	0.45026043788323833	1.0907344585254346	-0.13497014181882866	-0.09898057762849212
15	167.4	0.4007236813047257	0.06694252240481546	14.37494240292343	2.401392652269701	35.87245544391017	0.35	14	0	0	4	5.411789475107298	2.727739025592655	-0.14968638723719432	1213.6066009168612	1149.0304367896315	1115.9548932404282	1077.7169892046945	1114.9531839011197	1065.3714441015127	1024.36725758428	1065.006018289018	1047.2722609744073	0.4505497488721664	1.229881210959719	-0.14968638723719432	-0.09745017546444612
16	173.3	1.5283174736132423	0.08233798721767016	54.82435845773371	2.9536581265655246	35.8723625191029	0.35	15	0	0	4	5.418377043989267	2.7129073399842127	-0.10329103733226414	1213.6139772966922	1149.0364641554058	1114.426575766815	1077.7666691240279	1113.4337385015874	1065.6217496099318	1024.3976838493543	1065.259178978603	1047.2870926600158	0.4494853599694916	0.691805324375649	-0.09456179615554172	-0.10329103733226414
17	178.9	0.18304915966837143	0.01019813782681922	6.566403645298823	0.3658311762949669	35.87235066905043	0.35	16	0	0	4	5.419351530091944	2.711015949662851	-0.10402384896664606	1213.614983166669	1149.0373693215338	1114.2436898140302	1077.7725138204526	1113.250689341919	1065.6525528993025	1024.4015271666724	1065.289884137892	1047.2889840503371	0.44935739536189756	0.62744704841878	-0.08773923289550331	-0.10402384896664606
18	184.6	0.039195019410271925	0.0200685666291065	1.406017652285619	0.7199067473659423	35.87235504511935	0.35	17	0	0	4	5.419039228373094	2.711714415414235	-0.10387607435341221	1213.6146478766768	1149.0370812884912	1114.282092232679	1077.7712149990498	1113.2898843613293	1065.6441365349588	1024.4005663376972	1065.281768069612	1047.2882855845858	0.4494028694376613	0.6410084172472128	-0.08969516549469753	-0.10387607435341221
19	190.2	0.42586067022261886	0.018783717217274898	15.276634721602013	0.6738165947378305	35.87237749289256	0.35	18	0	0	4	5.417748223930857	2.7152973082643257	-0.10313241965129424	1213.6126361367228	1149.0359899944901	1114.7079529029015	1077.7575773740473	1113.713850134402	1065.5809274888838	1024.3919188729362	1065.2179595952448	1047.2847026917357	0.4498071233324344	0.7908001713974291	-0.10313241965129424	-0.10211436603208028
20	196.4	0.09283018396081388	0.006400109397873166	3.3300389754171693	0.2295871109212493	35.87237289999197	0.35	19	0	0	4	5.418195450976327	2.7145642351852075	-0.10251836081131167	1213.6133067167075	1149.0363722189313	1114.6151227189407	1077.7604997222647	1113.6211119064883	1065.5950643944907	1024.3938405316646	1065.2321155337984	1047.2854357648148	0.4496761781909606	0.7580973174173694	-0.10009668042317237	-0.10251836081131167
21	202.3	0.05280815888545476	0.003108998162815624	1.894353831371237	0.11152713341570601	35.872370318386714	0.35	20	0	0	4	5.418413802084615	2.7141521849214314	-0.10271193575996174	1213.6133067167075	1149.0366108361866	1114.5623145600553	1077.762123249078	1113.5686439950705	1065.6058737728852	1024.3948013612617	1065.2430364656336	1047.2858478150786	0.4497253964369209	0.7396062589457258	-0.09750796014235481	-0.10271193575996174
22	208.0	0.04240739271426719	0.002907545499283515	1.5212535678505563	0.1043005401033485	35.87236730398562	0.35	21	0	0	4	5.418657594262413	2.713671056040994	-0.10289162082516204	1213.6136420067	1149.0368239996192	1114.519907167341	1077.763422070514	1113.526253499405	1065.6143096871642	1024.395762190414	1065.251471402035	1047.286328943959	0.4496644702816537	0.7246732723895888	-0.09554630003997935	-0.10289162082516204
