# G2 耦合逐轮探针　2026-09-23 10:47:52　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtF6　args mode=long max=110 aadepth=6
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 110，AA 深度 6，ω0 0.35，κ 50
# 段解地板：电流 0.005 A　Picard 0.001 K　Bvp 0.0005 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
52	303.4	0.036245828044457085	0.0028768483675776224	1.3002243508627274	0.10319941640390076	35.872386451426785	0.35	51	0	0	6	5.418115848817251	2.716727178630663	-0.10187038130388922	1213.613809651696	1149.0362053456313	1114.6744639952685	1077.757739726903	1113.6811782866725	1065.6446749673178	1024.3901573556514	1065.281999593429	1047.2832728213693	0.4494844234090389	0.7789918629705697	-0.08393512880102269	-0.10187038130388922
53	307.9	0.02055797767752665	0.0037662856755105167	0.7374635501675897	0.13510562414140573	35.8723781947561	0.35	52	0	0	6	5.418706981382002	2.715409332508898	-0.10235120022052374	1213.613809651696	1149.0368513434605	1114.653906017591	1077.7577397270802	1113.66063721547	1065.6301337197017	1024.3927195636434	1065.2674916707406	1047.284590667491	0.44961766997112196	0.7719372917886808	-0.08882284317197849	-0.10235120022052374
54	312.4	0.009305849107931863	0.0026244558305279497	0.3338229210059533	0.09414546713971499	35.872376301633615	0.35	53	0	0	6	5.418637400360694	2.715107171363343	-0.10230026583960455	1213.613809651696	1149.03677530594	1114.644600168483	1077.7603373693169	1113.6513515762335	1065.6325021647674	1024.3927195637416	1065.269821061625	1047.2848928286367	0.4496019949183119	0.7681116555741745	-0.08873905964710048	-0.10230026583960455
55	317.0	0.005876655307929468	0.0020952896795733977	0.2108095888400078	0.07516301921870029	35.87237600196815	0.35	54	0	0	6	5.418591591634822	2.7150593417457003	-0.10229400233351006	1213.613809651696	1149.0367850195332	1114.6387242568346	1077.7603373693655	1113.6454749209256	1065.6301593432113	1024.392719564095	1065.2674778697412	1047.2849406582543	0.44971593032980905	0.766097801946032	-0.08943162110755026	-0.10229400233351006
56	321.6	0.014566327463626294	0.001765464096024516	0.5225289037609225	0.0633314073865603	35.87238479058871	0.35	55	0	0	6	5.418239593278258	2.716462092463871	-0.10182538843524865	1213.613809651696	1149.0363405818846	1114.6444615702774	1077.7603373693205	1113.6512253236406	1065.644725670675	1024.3901573568255	1065.282017025071	1047.2835379075361	0.44951234695250364	0.7680727240658531	-0.08453034737296321	-0.10182538843524865
57	326.1	0.0139969487900089	0.002097795223335197	0.5021038307338326	0.07525290215276044	35.87237749217437	0.35	56	0	0	6	5.418781568403347	2.715297193436527	-0.10233314438325745	1213.613809651696	1149.0369328524603	1114.6304646214874	1077.7603373694392	1113.6372286419285	1065.6406151011136	1024.3927195642195	1065.2779387639484	1047.2847028065635	0.4496344768304334	0.7632669548936751	-0.0863392490856706	-0.10233314438325745
58	330.5	0.003178634162622984	0.001318648137839773	0.11402516686108301	0.04730304472162388	35.87237820630177	0.35	57	0	0	6	5.418643721118542	2.715411175245663	-0.1023514212850464	1213.613809651696	1149.0367822116978	1114.6272873448577	1077.7603373694692	1113.6340500077658	1065.6421863407545	1024.3927195643396	1065.2795116402103	1047.2845888247543	0.44960341011227223	0.7621780179868034	-0.08588093525997453	-0.1023514212850464
59	334.8	0.0035239307537722198	0.0011442813240591931	0.1264117784896034	0.041048092988750805	35.87237869367464	0.35	58	0	0	6	5.418569801259309	2.7154889647808886	-0.10236398374798109	1213.613809651696	1149.0367014309409	1114.6288298861823	1077.760337369457	1113.6355949310052	1065.6386624100007	1024.3927195643578	1065.2759887160682	1047.284511035219	0.44958674541894317	0.7627066908215385	-0.08692149134575008	-0.10236398374798109
60	339.2	0.003344921810366941	0.0012317394207457255	0.11999030365840638	0.04418542360698582	35.87237922468607	0.35	59	0	0	6	5.418475038658698	2.7155737194796075	-0.10237681988787013	1213.613809651696	1149.0365978765265	1114.6312974119528	1077.760337369437	1113.6380620239313	1065.6420070028203	1024.3927195641495	1065.2793336378786	1047.2844262805204	0.4495654078333975	0.763552394400567	-0.08593368929497038	-0.10237681988787013
61	343.7	0.02203261015051794	0.0013725581875405624	0.7903621272473323	0.0492369266039866	35.87237834500297	0.35	60	0	0	6	5.418301244827717	2.7154333131995827	-0.10235505402681865	1213.613809651696	1149.036407950959	1114.6092781959126	1077.7603373696343	1113.6160294137808	1065.6298317797155	1024.3927195655665	1065.2671614475944	1047.2845666868004	0.4495262254105632	0.7560144510669793	-0.08952954252447992	-0.10235505402681865
62	348.9	0.007373031220140547	0.0010161536367832014	0.2644881573597402	0.03645184659642123	35.872377243873714	0.35	61	0	0	6	5.418750873087902	2.715257562077113	-0.10232682760215574	1213.613809651696	1149.0368993084678	1114.6106130192452	1077.7603373696188	1113.6173651758818	1065.6372048109356	1024.3927195652927	1065.2745332833604	1047.284742437923	0.44962756020983907	0.7564680525063399	-0.08734782195381394	-0.10232682760215574
63	353.4	0.005342224171954513	0.0006469110583111615	0.19163828245314843	0.02320623772501532	35.87237755001124	0.35	62	0	0	6	5.418633106995003	2.715306424666096	-0.10233256530491583	1213.613809651696	1149.0368303880641	1114.6096245389215	1077.7603373696265	1113.6163742053327	1065.6425455115182	1024.3927195652	1065.2798755075323	1047.284693575334	0.44972528807657897	0.7561246844888763	-0.0857729149930494	-0.10233256530491583
64	357.9	0.0012959878140463843	0.0003713777712164301	0.046490163649536016	0.013322203474849834	35.87237715174388	0.35	63	0	0	6	5.418751226595987	2.71524285724945	-0.1023244681642731	1213.613809651696	1149.036899694565	1114.6083287110084	1077.7603373696384	1113.6150782175187	1065.643273681932	1024.392719565244	1065.2806023165872	1047.2847571427505	0.449627638398832	0.7556890455294422	-0.08555406384040497	-0.1023244681642731
65	362.7	0.004394630268507171	0.00033688567214085197	0.15764583343495453	0.01208488981144257	35.872376924329025	0.35	64	0	0	6	5.418731645670277	2.715206559582384	-0.10231622495730981	1213.613809651696	1149.0369364583207	1114.6075655504678	1077.7603373696438	1113.6143148181568	1065.6476683122005	1024.3927195651636	1065.2849968826056	1047.2847934404176	0.4497438790110022	0.7554274910664824	-0.08425752581593735	-0.10231622495730981
66	367.3	0.0015213379049328069	0.00011248264854657464	0.05457400693495184	0.004035019979413213	35.872377042602	0.35	65	0	0	6	5.418675123472667	2.7152254371117124	-0.10232006688910962	1213.613809651696	1149.0368155929775	1114.606044212563	1077.760337369663	1113.612793762358	1065.6474856732411	1024.392719565246	1065.2848143534345	1047.2847745628883	0.44960662949384816	0.7548975177798602	-0.0843156008160064	-0.10232006688910962
67	371.8	0.002224910707127492	0.0001211458252328157	0.07981283560735736	0.004345788710913112	35.87237696851261	0.35	66	0	0	6	5.4186288704715935	2.7152136117274495	-0.10231969572221632	1213.613809651696	1149.0368257584453	1114.6052023938644	1077.7603373696647	1113.6119523878388	1065.649710359277	1024.39271956523	1065.2870392641416	1047.2847863882726	0.4497243335918563	0.7546089851653073	-0.0836544187319548	-0.10231969572221632
68	376.3	0.0012370459073736129	9.733899423736148E-05	0.044375777139410606	0.003491781096808521	35.87237698690209	0.35	67	0	0	6	5.418607079200456	2.71521654685489	-0.10232024292913885	1213.613809651696	1149.0367421684018	1114.603965347957	1077.7603373696793	1113.6107158939742	1065.6502671956825	1024.3927195652768	1065.2875960757226	1047.284783453145	0.44959514706906234	0.7541936203910308	-0.08349177012433134	-0.10232024292913885
69	380.9	0.0009040237778208393	0.00016519344330845342	0.03242948175411052	0.005925881472480324	35.87237697694434	0.35	68	0	0	6	5.418591061126108	2.7152149574956184	-0.1023199883486169	1213.613809651696	1149.0367844399784	1114.6048693717348	1077.7603373696688	1113.6116198283055	1065.6496761816334	1024.3927195652464	1065.2870050805848	1047.2847850425044	0.44971581175949354	0.7545027185607308	-0.08366415771415826	-0.1023199883486169
70	385.5	0.00024403196812272654	0.00011608498471105122	0.00875400676032512	0.0041642443354868875	35.87237699907673	0.35	69	0	0	6	5.41862232027438	2.715218490047164	-0.10231783489889423	1213.613809651696	1149.0367588241807	1114.6047122423668	1077.7603373696738	1113.6114627478178	1065.6494321496652	1024.3927195652614	1065.2867610552728	1047.2847815099528	0.449598582758775	0.7544410107808557	-0.08373658625551711	-0.10231783489889423
71	390.1	0.00041215668102267955	0.0001247020250048081	0.014785039843732794	0.004473358053338937	35.872376997618595	0.35	70	0	0	6	5.4185609433020545	2.7152182573158825	-0.10232044110518047	1213.613809651696	1149.0367515268758	1114.6045251764604	1077.7603373696738	1113.6112757405194	1065.64984428316	1024.3927195652595	1065.2871732119538	1047.2847817426841	0.44970902340322816	0.7543854851586077	-0.08361347232847122	-0.10232044110518047
72	394.5	0.0007374394433554698	0.0001353120455860335	0.02645370573128996	0.004853964712742365	35.872377006200374	0.35	71	0	0	6	5.418626716565996	2.7152196270551485	-0.10231980351946236	1213.613809651696	1149.0367636285907	1114.6049414031995	1077.7603373696707	1113.6116918608393	1065.649106870207	1024.392719565259	1065.2864357725105	1047.2847803729449	0.4495995750778444	0.7545196557471485	-0.08383265599510455	-0.10231980351946236
73	399.1	2.9927160085208016E-05	0.00011235516944907431	0.0010735583693713274	0.004030446997334896	35.87237700853383	0.35	72	0	0	6	5.418625122801814	2.715219999492774	-0.10231811601941766	1213.613809651696	1149.0367618903158	1114.6049114760394	1077.7603373696707	1113.6116619606669	1065.6490978503762	1024.39271956526	1065.2864267632717	1047.2847800005072	0.449599236207378	0.7545092759746648	-0.08383392992366621	-0.10231811601941766
74	403.5	0.0005162528118489718	0.0001140857971222431	0.018519215486451322	0.004092528723056089	35.87237698546243	0.35	73	0	0	6	5.418634600510131	2.715216317062641	-0.10231806450888792	1213.613809651696	1149.0367722465367	1114.6047636558926	1077.760337369673	1113.611514188537	1065.6496140957681	1024.3927195652527	1065.2869430160836	1047.2847836829374	0.4496013656927438	0.7544586453397596	-0.08368284945596327	-0.10231806450888792
75	408.1	0.0004962576697380428	0.00012240575733812875	0.01780194219302463	0.004390985468047313	35.872376949703686	0.35	74	0	0	6	5.418619622144888	2.7152106096161788	-0.10231928965427897	1213.613809651696	1149.0368156517425	1114.6052599135623	1077.7603373696702	1113.612010371639	1065.649597694423	1024.3927195652277	1065.286926614565	1047.2847893903838	0.4497222488721874	0.7546365265679578	-0.08368631132020707	-0.10231928965427897
76	412.8	5.587759869740694E-05	9.577440664543246E-05	0.0020044622829716143	0.003435655616383246	35.87237693993163	0.35	75	0	0	6	5.418680897024842	2.7152090499089354	-0.10231635456354783	1213.613809651696	1149.036822840956	1114.605254399146	1077.760337369667	1113.6120048502307	1065.6496535720216	1024.3927195652277	1065.2869824872705	1047.284790950091	0.4496118068154993	0.7546268410478677	-0.08367287917718073	-0.10231635456354783
77	417.5	0.00022078012671045144	9.601079273124924E-05	0.007919907923302098	0.0034441353458954244	35.87237692679148	0.35	76	0	0	6	5.418640121506542	2.715206952601875	-0.10231870246728347	1213.613809651696	1149.0368364387427	1114.6054751792726	1077.760337369663	1113.6122255860141	1065.6495924672072	1024.3927195652168	1065.2869213856209	1047.2847930473981	0.44972324376794687	0.754707326421562	-0.08369096811514616	-0.10231870246728347
78	422.1	0.00011104170744147268	8.424635348092124E-05	0.003983329984319517	0.0030221169470670372	35.87237693025417	0.35	77	0	0	6	5.418631623042074	2.715207505304761	-0.10231879131286674	1213.613809651696	1149.0368296292638	1114.6054617478198	1077.7603373696643	1113.6122121532542	1065.6494814254997	1024.3927195652236	1065.2868103468631	1047.2847924946952	0.4497277968575491	0.754697879386683	-0.08372662578977069	-0.10231879131286674
79	426.6	0.000342006181654142	8.506547465003678E-05	0.012268574670332932	0.0030515007727745557	35.87237695820271	0.35	78	0	0	6	5.418652332781448	2.715211966150491	-0.10231950778995097	1213.613809651696	1149.0367916221576	1114.6051197416382	1077.760337369668	1113.6118702226622	1065.6494453552168	1024.3927195652404	1065.2867742820795	1047.2847880338495	0.4496053472433667	0.7545806582171944	-0.0837344913913712	-0.10231950778995097
80	431.1	0.0004551105346308759	0.00010377760054325336	0.016325896663879222	0.003722749208318473	35.87237697567379	0.35	79	0	0	6	5.418622401199173	2.715214754706267	-0.10231995593043511	1213.613809651696	1149.0367589126188	1114.6046646311036	1077.760337369672	1113.6114152269993	1065.6497225326286	1024.392719565256	1065.2870514629176	1047.2847852452937	0.44959860100342575	0.7544332731042251	-0.08364943616936045	-0.10231995593043511
81	435.6	0.00038036581759115506	0.00012882231908406538	0.013644626004497555	0.004621162795505088	35.872376994622044	0.35	80	0	0	6	5.418616339664823	2.715217779044906	-0.1023204450362372	1213.613809651696	1149.0367522885324	1114.6047781807513	1077.760337369671	1113.6115287427147	1065.649342166811	1024.392719565261	1065.2866711034212	1047.284782220955	0.4495972356773023	0.7544635942136094	-0.0837649774807398	-0.1023204450362372
82	440.1	0.0005633199721160054	0.0001223943515924475	0.020207626419673844	0.0043905763247979795	35.87237701473232	0.35	81	0	0	6	5.418618349072176	2.7152209888392917	-0.10232095675682612	1213.613809651696	1149.036754485067	1114.605090644607	1077.7603373696702	1113.6118411512293	1065.648778846839	1024.392719565261	1065.2861078007854	1047.2847790111607	0.4495976927210655	0.7545792870497714	-0.08392953615344884	-0.10232095675682612
83	444.7	0.0006545260227994731	0.00010560718328633811	0.023479404225462075	0.003788380689413883	35.87237696835692	0.35	82	0	0	6	5.418635793994099	2.7152135868605	-0.10231974491879749	1213.613809651696	1149.0367735492482	1114.6049802481666	1077.7603373696688	1113.6117307774894	1065.6494333728617	1024.3927195652468	1065.2867623056354	1047.2847864131395	0.44960162525048963	0.7545414534358018	-0.0837379139942915	-0.10231974491879749
84	449.1	7.217736265374697E-05	0.00011175202007507323	0.0025891735627982335	0.0040088105928134275	35.872376983614004	0.35	83	0	0	6	5.418575198972576	2.7152160220439328	-0.10232008304114729	1213.613809651696	1149.036767968826	1114.604938126739	1077.7603373696697	1113.6116886670695	1065.649361195499	1024.3927195652523	1065.2866901308507	1047.284783977956	0.4497150794696	0.7545247809043032	-0.08375718719445205	-0.10232008304114729
85	453.6	0.00035842371198668843	0.00011388698248993023	0.012857510520457263	0.004085396770740974	35.872376995344496	0.35	84	0	0	6	5.4186044639416195	2.7152178943483705	-0.10231968398380768	1213.613809651696	1149.036738395573	1114.604579703027	1077.760337369673	1113.6113303284744	1065.6495268502947	1024.3927195652664	1065.2868557817246	1047.2847821056516	0.4495906906317827	0.7543955728444449	-0.08371043094049271	-0.10231968398380768
86	457.9	0.00020001584903184266	0.0001336786810952617	0.007175043945950703	0.004795372047454774	35.8723770175254	0.35	85	0	0	6	5.418590529118774	2.7152214346310757	-0.10232102844892327	1213.613809651696	1149.0367240827502	1114.604530219338	1077.760337369672	1113.611280860841	1065.6493268344457	1024.3927195652723	1065.2866557725572	1047.284778565369	0.4495914185815356	0.7543786164518069	-0.08376630295016362	-0.10232102844892327
87	462.4	6.254978916331311E-05	0.0001365768048344762	0.0022438096186897464	0.004899334633684926	35.87237700883878	0.35	86	0	0	6	5.418595806071153	2.7152200481696127	-0.10232080529064663	1213.613809651696	1149.0367298511192	1114.604592769127	1077.7603373696738	1113.611343395402	1065.6493409817724	1024.39271956527	1065.2866699192423	1047.2847799518304	0.44959261916120974	0.7544086511327357	-0.08376216955399436	-0.10232080529064663
88	466.9	0.0004734798687877628	0.00013314562079358438	0.016984848357073718	0.004776249905571317	35.87237700424212	0.35	87	0	0	6	5.418589677181444	2.715219314497972	-0.10232068633435618	1213.613809651696	1149.0367231516768	1114.604272404871	1077.7603373696757	1113.6110231087737	1065.6498144616412	1024.3927195652745	1065.2871433871974	1047.284780685502	0.4495912260277777	0.7542988608195649	-0.08362229321861664	-0.10232068633435618
89	471.3	0.00012442985962479725	0.00015067370395627222	0.004463594837064917	0.005405023915390119	35.87237702047026	0.35	88	0	0	6	5.418526728139341	2.7152219046663504	-0.10231896476946026	1213.613809651696	1149.0367149985814	1114.604266193264	1077.7603373696757	1113.6110169084618	1065.6496900317816	1024.3927195652773	1065.2870189616772	1047.2847780953336	0.449704153437357	0.7542881378244979	-0.08366042256121863	-0.10231896476946026
90	475.7	4.432480682226014E-05	0.00015145638849389798	0.0015900361816597016	0.005433100670116498	35.872377019840215	0.35	89	0	0	6	5.418579823570326	2.7152218041026117	-0.10232109192411197	1213.613809651696	1149.036712383122	1114.6042280859833	1077.7603373696752	1113.6109788108497	1065.6497343565884	1024.3927195652777	1065.2870632851163	1047.2847781958974	0.44958900375982186	0.7542837202643343	-0.08364594200138832	-0.10232109192411197
91	480.3	0.00010817370207405475	0.00015363594275186188	0.003880447822903562	0.005511286460022065	35.87237700570738	0.35	90	0	0	6	5.418593879210675	2.7152195483549804	-0.10232072552088484	1213.613809651696	1149.0367268083046	1114.6043066268996	1077.7603373696784	1113.6110573324331	1065.6498425302905	1024.39271956527	1065.2871714552741	1047.284780451645	0.44958831723832887	0.7543019873267421	-0.08361718625260754	-0.10232072552088484
92	484.8	0.00040347106141780387	0.00014930447400729463	0.014473466021795429	0.005355906378645826	35.872376995107	0.35	91	0	0	6	5.418616093757919	2.715217856436766	-0.10232045376664638	1213.613809651696	1149.036752020149	1114.604710097961	1077.7603373696738	1113.6114607118052	1065.6495397994945	1024.3927195652582	1065.2868687333162	1047.2847821435632	0.44959718149706696	0.7544402643111232	-0.08370659595309132	-0.10232045376664638
93	489.2	5.906381829845486E-05	0.00012788210938197153	0.0021187595565769425	0.004587435238255808	35.87237699179313	0.35	92	0	0	6	5.41862309796079	2.715217327514438	-0.1023176869367695	1213.613809651696	1149.0367596744202	1114.6047691617794	1077.760337369673	1113.6115197637146	1065.6495684101963	1024.392719565255	1065.2868973432674	1047.2847826724856	0.4495987599064571	0.7544605012004959	-0.08369634277979683	-0.1023176869367695
94	493.8	0.00035720041091735766	0.00012504252458711562	0.012813627789294289	0.004485572577528969	35.87237695608045	0.35	93	0	0	6	5.418594423098739	2.715211627431472	-0.10231704678850956	1213.613809651696	1149.0367881138159	1114.6051263621903	1077.7603373696697	1113.6118768709853	1065.6494458536533	1024.3927195652427	1065.2867747893574	1047.2847883725685	0.44971656873801086	0.7545829295064732	-0.08373114601256501	-0.10231704678850956
95	498.4	0.0006058057995232957	0.00010459175587129721	0.021731693972932342	0.0037519548879777205	35.872376906977216	0.35	94	0	0	6	5.418606080381551	2.7152037900543746	-0.1023181187347401	1213.613809651696	1149.0368008529936	1114.6049601407308	1077.7603373696702	1113.6117106818615	1065.6500516594529	1024.3927195652318	1065.28738057603	1047.2847962099456	0.44971919588984194	0.7545259746214159	-0.08355774891143064	-0.1023181187347401
96	502.8	0.0005334811535249173	0.0001122843448229105	0.01913723697656976	0.004027906330780151	35.87237684053616	0.35	95	0	0	6	5.418708461242204	2.7151931854023132	-0.10231649164812588	1213.613809651696	1149.0368529601765	1114.6054936218843	1077.7603373696634	1113.612244035131	1065.650110109187	1024.3927195652013	1065.2874390226455	1047.2848068145977	0.4496179996118522	0.7547173916542473	-0.08354048761053838	-0.10231649164812588
97	507.2	0.00030746294805794605	8.281241457552824E-05	0.01102942673494301	0.0029706781421102364	35.87237683307566	0.35	96	0	0	6	5.418713926225109	2.715191994638417	-0.10231622614515676	1213.613809651696	1149.0368589334753	1114.6057407429003	1077.7603373696643	1113.6124910969845	1065.6498026462389	1024.3927195651986	1065.2871315691168	1047.2848080053616	0.44961923762943873	0.7548020889589914	-0.08362680699102955	-0.10231622614515676
98	511.7	0.0004084828151462716	6.913881816217327E-05	0.014653249484182968	0.002480173740501437	35.87237685613741	0.35	97	0	0	6	5.418620926305266	2.715195675509449	-0.10231689194250969	1213.613809651696	1149.036817077119	1114.605332260085	1077.7603373696666	1113.6120827123714	1065.6498542198105	1024.3927195652172	1065.2871831418622	1047.2848043244906	0.44972254388244653	0.7546620962223287	-0.0836119987557345	-0.10231689194250969
99	516.2	4.976539275958203E-05	9.1133361820539E-05	0.0017852029236236455	0.003269170299682854	35.872376859316866	0.35	98	0	0	6	5.418678889473767	2.715196182995669	-0.10231697728002734	1213.613809651696	1149.0368206473138	1114.6053207939433	1077.760337369667	1113.6120712491388	1065.6499039852033	1024.3927195652182	1065.2872329057034	1047.2848038170043	0.4496113560443905	0.7546542928487948	-0.08359878454267164	-0.10231697728002734
100	520.9	0.0007405479984754493	9.18781529435364E-05	0.026565216957835605	0.003295887736723338	35.8723769593934	0.35	99	0	0	6	5.418621701311622	2.7152121561962304	-0.1023195364859832	1213.613809651696	1149.0367581479238	1114.6045802459448	1077.7603373696725	1113.6113308853407	1065.6499424515146	1024.392719565254	1065.2872713729253	1047.2847878438038	0.44959844511908376	0.7543957823660445	-0.08358449246630982	-0.1023195364859832
101	525.5	0.00017024818725985824	0.0001336703267043049	0.006107207145556629	0.004795072344302738	35.872376933064764	0.35	100	0	0	6	5.418569614716262	2.715207953891422	-0.10231891681827264	1213.613809651696	1149.0367610030323	1114.6045622679887	1077.760337369672	1113.6113129102373	1065.6501126997018	1024.3927195652514	1065.287441615422	1047.2847920461086	0.449710977488097	0.7543982029708111	-0.08353558892501833	-0.10231891681827264
102	530.2	0.00036144031491858186	0.00013408736299425073	0.01296572323864352	0.004810032435852126	35.8723769969163	0.35	101	0	0	6	5.4185334682292705	2.715218145216113	-0.10232049917491755	1213.613809651696	1149.0367215016215	1114.6043419717976	1077.760337369676	1113.6110926705742	1065.649751259387	1024.3927195652718	1065.2870801876372	1047.284781854784	0.4497028298591014	0.7543141002925208	-0.08364382991055275	-0.10232049917491755
103	534.7	0.0004493785688737262	0.00014709738115925575	0.01612027745276997	0.005276732717374811	35.872377032069174	0.35	102	0	0	6	5.418538717896126	2.7152237559650985	-0.10231903092012298	1213.613809651696	1149.0366674624634	1114.6041747034878	1077.7603373696788	1113.6109254446758	1065.649301880818	1024.3927195652932	1065.2866308246291	1047.284776244035	0.4495797388049544	0.7542567871828534	-0.08377506075749043	-0.10231903092012298
104	539.2	0.0012974548708371003	0.00015664113561797421	0.04654279011233238	0.005619089851904463	35.872376880672235	0.35	103	0	0	6	5.418716742165088	2.715199591523742	-0.1023147993191477	1213.613809651696	1149.0368620098811	1114.6054721583587	1077.7603373696652	1113.6122225820138	1065.650042163276	1024.3927195652059	1065.287371078958	1047.2848004084763	0.449619866490447	0.754701455216572	-0.08355937600968938	-0.1023147993191477
105	543.7	0.0006869065055070678	8.492647270941234E-05	0.024640969026290913	0.003046514433576343	35.87237685003607	0.35	104	0	0	6	5.41883339465312	2.715194701686414	-0.10231513237640155	1213.613809651696	1149.0369894922574	1114.6061590648642	1077.760337369658	1113.6129093255377	1065.6504785597886	1024.3927195651563	1065.2878074591583	1047.2848052983136	0.4496461773197927	0.7549454480718883	-0.08342902160175389	-0.10231513237640155
106	548.2	0.00016322107217092707	4.836311723011022E-05	0.005855127810823044	0.0017348999669330202	35.872376850284894	0.35	105	0	0	6	5.418835134246137	2.7151947414085953	-0.10231433436662783	1213.613809651696	1149.036991389847	1114.606065854524	1077.7603373696602	1113.6128161377367	1065.6506417808607	1024.3927195651581	1065.287970674824	1047.2848052585914	0.4496465506455227	0.7549135079345135	-0.08338392099135064	-0.10231433436662783
107	552.7	0.0005228703942066204	5.344111082195013E-05	0.018756603814619292	0.0019170596656585199	35.872376830743505	0.35	106	0	0	6	5.418839240803209	2.715191622407019	-0.10231410103441668	1213.613809651696	1149.037055653711	1114.6065887249183	1077.7603373696543	1113.613338881711	1065.6506020011097	1024.3927195651308	1065.2879308951085	1047.284808377593	0.4497717507741983	0.7550888400291471	-0.0833896976191595	-0.10231410103441668
108	557.1	0.0007202002593658108	3.680349095702695E-05	0.02583529515676246	0.0013202286993221916	35.872376912932985	0.35	107	0	0	6	5.418718368032387	2.715204740660738	-0.10231594110651215	1213.613809651696	1149.0369235623507	1114.605868524659	1077.7603373696625	1113.612618856026	1065.6499736180417	1024.3927195651868	1065.2873025353178	1047.2847952593393	0.4497445055388732	0.7548421389272197	-0.08357666642388599	-0.10231594110651215
109	561.5	0.0004308571969886543	6.479139369730547E-05	0.015455871751401746	0.002324221293224684	35.872376878988845	0.35	108	0	0	6	5.418771431767709	2.7151993228403626	-0.10231747692688528	1213.613809651696	1149.0369217751204	1114.6056584311937	1077.7603373696616	1113.6124088078666	1065.6504044752387	1024.3927195651854	1065.2877333780336	1047.2848006771596	0.44963219349408884	0.7547738806259208	-0.08345173967340419	-0.10231747692688528
110	566.1	0.0002584243293313193	7.500770720980654E-05	0.009270294933990588	0.0026907047411385034	35.872376869382826	0.35	109	0	0	6	5.4187139085317995	2.7151977896214703	-0.10231723140251021	1213.613809651696	1149.0368589137847	1114.6054216982939	1077.760337369663	1113.6121721295704	1065.6501460509094	1024.3927195652045	1065.287474962211	1047.2848022103785	0.44961923267689013	0.7546841453083755	-0.08352538426551179	-0.10231723140251021
# 结束：Converged False　CoupleRounds 110　单元 4164　耗时 566 s
# 判据：最热铂 5.4187139085317995　管根 2.7151977896214703　净流入 -0.10231723140251021
# 放大：闭式 32.61125169943893　雅可比 34.62337058804575　用 35.872376869382826　认证误差 NaN
# 注：★ 停机放大口径：max(闭式 32.6 × 1.1, 实测雅可比 34.6) = 35.9；量雅可比用时 16.3 s
# 注：★ Anderson：接受 109／丢弃 0／重启 0，末端深度 6
# 注：★ 外层耦合 110 轮未收敛（**剩余误差估计 0.0 K**，步长 0.0 K，真残差 0.000 K，**容差 0.000 K**，ω=0.35）—— 本次结果的每个数都不可用。
