# G2 耦合逐轮探针　2026-09-23 10:07:21　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtMN　args mode=long max=120
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 120，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.005 A　Picard 0.001 K　Bvp 0.0005 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
22	221.0	0.13397249844319958	0.004437182835317799	4.806183233686154	0.15918127970828252	35.87440175808795	0.35	21	0	0	4	4.859400910421073	3.0383592659375154	0.03325999401949925	1213.62453893145	1148.5800932439633	1113.827207690526	1077.7941067278853	1112.8339754172416	1065.1649477896783	1024.4362771342921	1064.8022454571567	1046.9616407340625	0.6448690525458955	0.9191774816066098	0.1194380261343436	0.03325999401949925
23	228.4	0.2944567038157402	0.011965027761107194	10.563464809791157	0.4292384858784588	35.87442456871816	0.35	22	0	0	4	4.858818264456204	3.0419993789851105	0.034750660767768365	1213.62453893145	1148.5793954942503	1114.1213848805914	1077.783716156639	1113.1284321210574	1065.1893882707332	1024.4285905004122	1064.8268574718913	1046.958000621015	0.6446104308318068	1.0224930596693496	0.13088398728444856	0.034750660767768365
24	236.9	0.05092791225683868	0.004621026124823402	1.8270101355663397	0.1657767065767654	35.87443613145571	0.35	23	0	0	4	4.854338330045493	3.043844550899621	0.03514540878548508	1213.6218566115112	1148.5749847393347	1114.1723127928483	1077.7837161563366	1113.1782699379646	1065.1951723470831	1024.426028291587	1064.8322538240757	1046.9561554491004	0.6446501799904507	1.0406316998853962	0.13318441508600642	0.03514540878548508
25	243.9	0.12487199591305398	0.008138004436432311	4.479712519193494	0.2919463254236889	35.87443674971475	0.35	24	0	0	4	4.858618712145699	3.0439432157741066	0.03581859955957824	1213.6218566115112	1148.579603924581	1114.295782216706	1077.7785208708888	1113.3031419338777	1065.2022289016124	1024.423466079128	1064.8397664514287	1046.956056784226	0.6454907380124558	1.0842067601279857	0.13708472914628414	0.03581859955957824
26	248.7	0.26405036296637263	0.014534291831296287	9.47265284893034	0.5214092469944733	35.87441707147625	0.35	25	0	0	4	4.858107120658133	3.040802972712754	0.034250476023392956	1213.62453893145	1148.5786780569833	1114.032428225978	1077.7889114417462	1113.0390915709113	1065.1816846859374	1024.431152711065	1064.8189752611447	1046.9591970272872	0.6445745663928678	0.9907558690369338	0.1267945220830669	0.034250476023392956
27	253.5	0.043167036547856696	0.0010334593944207882	1.5485923795897154	0.037074755897156836	35.874419544016746	0.35	26	0	0	4	4.857108263574446	3.0411975373906444	0.034188612704828425	1213.62453893145	1148.5775872418853	1113.989570597055	1077.78891144214	1112.9959245343634	1065.179146739276	1024.4311527132968	1064.8163529127842	1046.9588024626094	0.6443526497029567	0.9760649634971542	0.12604222302972562	0.034188612704828425
28	258.3	0.03412356221315349	0.003326960837284787	1.224162857062169	0.11935277619798396	35.87441573114237	0.35	27	0	0	4	4.859644072699439	3.0405890829533746	0.034285175751227775	1213.62453893145	1148.5803581847895	1114.023012333339	1077.7889114418194	1113.0300480965766	1065.1801361696255	1024.4311527115256	1064.8175235953945	1046.9594109170466	0.6449210246293773	0.9875213959746443	0.12633178433553785	0.034285175751227775
29	263.0	0.039969634437966306	0.0012060714007020579	1.433887001553503	0.04326709835428005	35.87440870341021	0.35	28	0	0	4	4.859517076736665	3.039467601020988	0.033773052293496	1213.62453893145	1148.5802193583531	1113.9831044375726	1077.7889114421796	1112.9900784621386	1065.1766468570202	1024.4337149202147	1064.8140532350917	1046.960532398979	0.6448923966195705	0.9738498257818184	0.12471331511843875	0.033773052293496
30	267.7	0.09405108596729406	0.003327119373352616	3.374028664698075	0.11935849566338612	35.87442537209386	0.35	29	0	0	4	4.858932591481334	3.042127579688213	0.03473058172386978	1213.62453893145	1148.579580425159	1114.07715552354	1077.7863137991867	1113.0840028408575	1065.1852925228814	1024.4285905024149	1064.8226338494735	1046.9578724203118	0.6447606437512361	1.0067100291999835	0.12906557821296083	0.03473058172386978
31	272.5	0.000646503903226403	0.002026339372378061	0.02319295568228041	0.07269375950599045	35.874424835697134	0.35	29	1	0	3	4.859093357192705	3.042041981946795	0.03474499519774912	1213.62453893145	1148.5797570403936	1114.0765143139042	1077.7863137991876	1113.0833563369542	1065.1848798229469	1024.4285905024544	1064.8222288825684	1046.9579580180532	0.6447997241745961	1.006485454033319	0.12894077920027294	0.03474499519774912
32	281.9	0.03479089327083784	0.001958330227807892	1.248102972372202	0.07025395292917408	35.87441583221369	0.35	30	1	0	4	4.859274447090229	3.040605212430364	0.034283481371630314	1213.62453893145	1148.5798941723901	1114.0417234206334	1077.7889114416535	1113.0485658477864	1065.1808971133546	1024.431152710592	1064.8182448121877	1046.9593947875696	0.6447132598278627	0.9939395563805954	0.12655647899781297	0.034283481371630314
33	291.3	0.03626365233708384	0.0009325419589458761	1.300937624908743	0.03345440525189948	35.87442359131547	0.35	31	1	0	4	4.859361679179756	3.041843404645988	0.034773702945501445	1213.62453893145	1148.5799895305763	1114.0779870729705	1077.786313799174	1113.0847930078464	1065.1833460922776	1024.4285905024194	1064.820696276695	1046.958156595354	0.6447329249046307	1.0069900206835936	0.12848795823811182	0.034773702945501445
34	300.5	0.018508774630845437	0.001996646324869289	0.6639914796370893	0.0716285207423998	35.87441593948241	0.35	32	1	0	4	4.859428368662293	3.0406223306490574	0.034281008221962825	1213.62453893145	1148.5801223866156	1114.0594782983396	1077.7863137993381	1113.0663147420378	1065.1811569688566	1024.4311527099976	1064.8185403475322	1046.959377669351	0.6448724001432237	1.0006540528163526	0.12724791821589976	0.034281008221962825
35	309.7	0.015863069611668834	0.0009859723311365087	0.5690783568491434	0.03537118148237485	35.874415909423405	0.35	33	1	0	4	4.859455128610534	3.0406175343830455	0.034279452887808426	1213.62453893145	1148.5800916852406	1114.0753413679513	1077.7863137991976	1113.082171636193	1065.1822124680614	1024.4311527091845	1064.8195936100087	1046.959382465617	0.6447539890582493	1.006083598656183	0.12755943308113532	0.034279452887808426
